order_id,city,locality,raw_address,lat,lng,status
ORD000446,Indore,Annapurna,"Building 156, Annapurna, ke samne police station, Annapurna, Indore",22.728047353614464,75.86313183630678,completed
ORD000447,Indore,Rajendra Nagar,"Room 86, Star Complex, near temple, Rajendra Nagar, Indore",22.73589949953998,75.88785804719072,completed
ORD000448,Indore,MG Road,"Flat 105, Garden Apartments, behind hospital, MG Road, Indore",22.72526356880654,75.87326167705316,delivered
ORD000449,Indore,Sudama Nagar,"Flat 166, Star Apartments, behind petrol pump, Sudama Nagar, Indore",22.71543581799521,75.86753804111092,delivered
ORD000450,Indore,Palasia,"194 First Road, peeche dukaan, Palasia, Indore",22.728906921422038,75.87784668897471,completed
ORD000451,Indore,New Palasia,"Room 155, Park Complex, near temple, New Palasia, Indore",22.720424034775203,75.86653131201271,completed
ORD000452,Indore,AB Road,"Flat 182, Park Apartments, opposite school, AB Road, Indore",22.723037362945576,75.87671736533653,completed
ORD000453,Indore,Rajendra Nagar,"123/12, Blue Society, opposite mall, Rajendra Nagar, Indore",22.735847802906545,75.88151234819004,successful
ORD000454,Indore,Sudama Nagar,"Flat 1, Garden Apartments, gali mein, Sudama Nagar, Indore",22.71330363742344,75.866702704742,delivered
ORD000455,Indore,Annapurna,"Flat 5, Moonlight Apartments, dukaan ke piche, Annapurna, Indore",22.728668933474015,75.86823407872865,successful
ORD000456,Indore,Sudama Nagar,"10 Fifth Road, behind hospital, Sudama Nagar, Indore",22.71416115588175,75.8658534734291,successful
ORD000457,Indore,Chhatripura,"Shop 3, Central Market, ke peeche bada ped, Chhatripura, Indore",22.710804076148673,75.86610670921836,delivered
ORD000458,Indore,AB Road,"34 Fourth Road, behind dukaan, AB Road, Indore",22.720867601053953,75.87534513092828,completed
ORD000459,Indore,Vijay Nagar,"House 146, Vijay Nagar Area, Vijay Nagar, Indore",22.718581377532285,75.87838996641868,delivered
ORD000460,Indore,New Palasia,"House 99, New Palasia Area, dukaan ke piche, New Palasia, Indore",22.721373269785193,75.86403121241628,completed
ORD000461,Indore,Bengali Square,"Building 53, Bengali Square, behind petrol pump, Bengali Square, Indore",22.728287642044123,75.87677812813772,completed
ORD000462,Indore,Chhatripura,"Flat 141, Mountain Apartments, ke samne police station, Chhatripura, Indore",22.71129883544251,75.86525998460776,successful
ORD000463,Indore,AB Road,"Building 86, AB Road, behind dukaan, AB Road, Indore",22.718795159981802,75.87602019334473,delivered
ORD000464,Indore,New Palasia,"Shop 150, Local Market, behind dukaan, New Palasia, Indore",22.72690261545906,75.86643278401614,completed
ORD000465,Indore,Rajendra Nagar,"House 163, Rajendra Nagar Area, behind hospital, Rajendra Nagar, Indore",22.73033192001198,75.87980615721142,successful
ORD000466,Indore,Annapurna,"107 First Road, behind dukaan, Annapurna, Indore",22.72381037314981,75.86489087302189,delivered
ORD000467,Indore,Bengali Square,"Building 175, Bengali Square, behind hospital, Bengali Square, Indore",22.73504681587256,75.87543568919541,delivered
ORD000468,Indore,Rajendra Nagar,"56 Second Road, behind dukaan, Rajendra Nagar, Indore",22.7376992693831,75.88063837690358,delivered
ORD000469,Indore,Sudama Nagar,"Flat 178, River Apartments, tapri ke paas, Sudama Nagar, Indore",22.715477585169328,75.85976667163928,successful
ORD000470,Indore,Sudama Nagar,"88/5, Silver Society, behind big tree, Sudama Nagar, Indore",22.714328025574414,75.863316863242,delivered
ORD000471,Indore,Annapurna,"Room 160, Park Complex, Annapurna, Indore",22.73019508255705,75.86207619892713,successful
ORD000472,Indore,Palasia,"119 Fifth Road, Palasia, Indore",22.723043380976033,75.87147969582043,completed
ORD000473,Indore,Annapurna,"House 122, Annapurna Area, ke peeche bada ped, Annapurna, Indore",22.73332057200344,75.86441269575283,successful
ORD000474,Indore,Bengali Square,"153 Third Road, opposite mall, Bengali Square, Indore",22.72971530066998,75.87907126687824,completed
ORD000475,Indore,New Palasia,"House 200, New Palasia Area, New Palasia, Indore",22.727134596462765,75.87022725563888,successful
ORD000476,Indore,Vijay Nagar,"65 First Road, behind big tree, Vijay Nagar, Indore",22.719412327949318,75.88085511030626,completed
ORD000477,Indore,New Palasia,"House 195, New Palasia Area, New Palasia, Indore",22.72626539877613,75.86447830027733,delivered
ORD000478,Indore,AB Road,"Flat 40, Moonlight Apartments, paas mandir, AB Road, Indore",22.72090291947751,75.87676630113884,delivered
ORD000479,Indore,Chhatripura,"Flat 136, Garden Apartments, gali mein, Chhatripura, Indore",22.714202941982442,75.87156794601086,delivered
ORD000480,Indore,Chhatripura,"Room 141, Garden Complex, Chhatripura, Indore",22.714598629779896,75.87169701717436,successful
ORD000481,Indore,New Palasia,"House 171, New Palasia Area, New Palasia, Indore",22.717794839764803,75.87024987516907,completed
ORD000482,Indore,Annapurna,"Flat 37, Sunshine Apartments, near chai tapri, Annapurna, Indore",22.73056481270096,75.86877630969228,successful
ORD000483,Indore,New Palasia,"Building 20, New Palasia, New Palasia, Indore",22.723062543829627,75.86891485695558,completed
ORD000484,Indore,MG Road,"Room 30, Sunshine Complex, ke samne police station, MG Road, Indore",22.723317891726495,75.87580970445914,completed
ORD000485,Indore,Vijay Nagar,"House 130, Vijay Nagar Area, opposite school, Vijay Nagar, Indore",22.715746233696734,75.88161094177632,delivered
ORD000486,Indore,Chhatripura,"54/3, Green Society, dukaan ke piche, Chhatripura, Indore",22.71160413148709,75.87235057306971,successful
ORD000487,Indore,Bengali Square,"Flat 145, Mountain Apartments, Bengali Square, Indore",22.731504561986885,75.8811354794747,successful
ORD000488,Indore,MG Road,"Shop 196, Big Market, gali mein, MG Road, Indore",22.723561640162167,75.8701226037499,completed
ORD000489,Indore,New Palasia,"43/8, Green Society, tapri ke paas, New Palasia, Indore",22.721999043086345,75.86529346135588,completed
ORD000490,Indore,MG Road,"Flat 188, River Apartments, near market, MG Road, Indore",22.726759518324457,75.87541749400454,successful
ORD000491,Indore,New Palasia,"8 Fourth Road, peeche dukaan, New Palasia, Indore",22.726504262331634,75.86396175319122,completed
ORD000492,Indore,Annapurna,"Shop 76, Main Market, Annapurna, Indore",22.726883687317304,75.86103492522751,completed
ORD000493,Indore,Vijay Nagar,"Room 77, Park Complex, opposite mall, Vijay Nagar, Indore",22.71779264260093,75.87910951739543,delivered
ORD000494,Indore,AB Road,"Room 109, Sunshine Complex, AB Road, Indore",22.714945236478563,75.87359506673356,completed
ORD000495,Indore,Rajendra Nagar,"Room 75, Star Complex, Rajendra Nagar, Indore",22.730784719128824,75.88100607865076,completed
ORD000496,Indore,MG Road,"175/2, White Society, ke paas chai tapri, MG Road, Indore",22.72816925430363,75.86660594060811,completed
ORD000497,Indore,MG Road,"Flat 176, Park Apartments, behind hospital, MG Road, Indore",22.725913490154728,75.87100157160754,delivered
ORD000498,Indore,AB Road,"108 Fourth Road, peeche dukaan, AB Road, Indore",22.722610664807423,75.8730735924963,completed
ORD000499,Indore,Vijay Nagar,"92 Fourth Road, tapri ke paas, Vijay Nagar, Indore",22.72054684386378,75.87852705379947,delivered
ORD000500,Indore,New Palasia,"House 108, New Palasia Area, ke paas chai tapri, New Palasia, Indore",22.72493982799787,75.8719861609206,completed
ORD000501,Indore,Bengali Square,"House 57, Bengali Square Area, Bengali Square, Indore",22.726454694571704,75.87206798092338,completed
ORD000502,Indore,Rajendra Nagar,"67/9, Green Society, behind petrol pump, Rajendra Nagar, Indore",22.73562801387305,75.88300087855744,successful
ORD000503,Indore,Sudama Nagar,"Shop 10, Main Market, peeche dukaan, Sudama Nagar, Indore",22.716975310438933,75.86205063547379,delivered
ORD000504,Indore,Chhatripura,"135/13, Blue Society, Chhatripura, Indore",22.710890110357507,75.86631484771996,completed
ORD000505,Indore,Chhatripura,"154 Fifth Road, behind big tree, Chhatripura, Indore",22.716999743773183,75.87039604606791,successful
ORD000506,Indore,AB Road,"Shop 88, Main Market, behind hospital, AB Road, Indore",22.720525766144775,75.87274837017762,successful
ORD000507,Indore,Palasia,"26 Second Road, near market, Palasia, Indore",22.721460722033928,75.87531525737747,successful
ORD000508,Indore,New Palasia,"29/15, Silver Society, near bus stop, New Palasia, Indore",22.71919599710839,75.868488189357,delivered
ORD000509,Indore,Palasia,"130/3, Blue Society, opposite bank, Palasia, Indore",22.72731275251461,75.86952085995145,successful
ORD000510,Indore,Bengali Square,"134/4, Green Society, opposite bank, Bengali Square, Indore",22.73060168145216,75.87323367613828,completed
ORD000511,Indore,New Palasia,"104/4, Blue Society, ke paas chai tapri, New Palasia, Indore",22.72096350004592,75.86819783741784,successful
ORD000512,Indore,Palasia,"138 Fourth Road, behind hospital, Palasia, Indore",22.729187641249734,75.87383928599951,completed
ORD000513,Indore,Vijay Nagar,"Building 139, Vijay Nagar, Vijay Nagar, Indore",22.71900572504475,75.88375457026847,completed
ORD000514,Indore,Annapurna,"188 Main Road, paas mandir, Annapurna, Indore",22.7303459782002,75.86686483392846,completed
ORD000515,Indore,Annapurna,"149 Third Road, opposite mall, Annapurna, Indore",22.723781633564226,75.864691045603,delivered
ORD000516,Indore,Vijay Nagar,"91/9, Silver Society, peeche dukaan, Vijay Nagar, Indore",22.722760620048746,75.87854737121583,delivered
ORD000517,Indore,Vijay Nagar,"House 150, Vijay Nagar Area, Vijay Nagar, Indore",22.723658881534273,75.88131651883896,successful
ORD000518,Indore,Rajendra Nagar,"Building 97, Rajendra Nagar, Rajendra Nagar, Indore",22.735611852307144,75.88134089762877,delivered
ORD000519,Indore,New Palasia,"Room 172, Sunshine Complex, opposite mall, New Palasia, Indore",22.720270792238605,75.86492573655508,completed
ORD000520,Indore,Rajendra Nagar,"90 First Road, tapri ke paas, Rajendra Nagar, Indore",22.730465174500043,75.88450981581907,completed
ORD000521,Indore,Rajendra Nagar,"Building 200, Rajendra Nagar, near bus stop, Rajendra Nagar, Indore",22.730632451015207,75.88775368999029,successful
ORD000522,Indore,MG Road,"Room 157, Park Complex, opposite bank, MG Road, Indore",22.723098544894643,75.86684297892623,completed
ORD000523,Indore,New Palasia,"62 Fifth Road, ke peeche bada ped, New Palasia, Indore",22.717933280293558,75.87267365361242,delivered
ORD000524,Indore,Palasia,"195 Second Road, ke paas chai tapri, Palasia, Indore",22.729123848809177,75.87342933452908,successful
ORD000525,Indore,Sudama Nagar,"Flat 100, Ocean Apartments, near temple, Sudama Nagar, Indore",22.719105979430307,75.85953744490772,completed
ORD000526,Indore,Rajendra Nagar,"Building 52, Rajendra Nagar, Rajendra Nagar, Indore",22.73266876493523,75.88164376321379,completed
ORD000527,Indore,Palasia,"195 Fourth Road, Palasia, Indore",22.72213837420479,75.86987643273417,delivered
ORD000528,Indore,Annapurna,"Shop 34, Local Market, tapri ke paas, Annapurna, Indore",22.73271738383336,75.86416348671754,successful
ORD000529,Indore,MG Road,"House 157, MG Road Area, gali mein, MG Road, Indore",22.727144923735725,75.869355118256,successful
ORD000530,Indore,AB Road,"House 109, AB Road Area, AB Road, Indore",22.718050331030977,75.87960367304991,completed
ORD000531,Indore,Annapurna,"Building 80, Annapurna, Annapurna, Indore",22.729617525779346,75.86887117586002,successful
ORD000532,Indore,AB Road,"Room 98, Mountain Complex, paas mandir, AB Road, Indore",22.7201788520066,75.87458096838017,completed
ORD000533,Indore,Bengali Square,"57/14, Golden Society, opposite mall, Bengali Square, Indore",22.730709318579738,75.87526959871845,successful
ORD000534,Indore,Sudama Nagar,"Shop 181, Central Market, ke peeche bada ped, Sudama Nagar, Indore",22.711082882764003,75.86130722971443,successful
ORD000535,Indore,Annapurna,"156/4, Blue Society, Annapurna, Indore",22.724482836728022,75.86715521582907,completed
ORD000536,Indore,Sudama Nagar,"House 189, Sudama Nagar Area, dukaan ke piche, Sudama Nagar, Indore",22.715881312888428,75.86257521167964,delivered
ORD000537,Indore,New Palasia,"Room 117, Star Complex, opposite bank, New Palasia, Indore",22.72213493149731,75.87028861174115,delivered
ORD000538,Indore,MG Road,"Shop 91, New Market, behind dukaan, MG Road, Indore",22.727837048780906,75.87416273487909,completed
ORD000539,Indore,Sudama Nagar,"Shop 66, Old Market, opposite police station, Sudama Nagar, Indore",22.711499426128892,75.86704225383627,completed
ORD000540,Indore,Sudama Nagar,"Building 148, Sudama Nagar, Sudama Nagar, Indore",22.71565526060857,75.86317371351775,delivered
ORD000541,Indore,Rajendra Nagar,"Room 117, Ocean Complex, Rajendra Nagar, Indore",22.739550394402734,75.88530187503163,completed
ORD000542,Indore,Rajendra Nagar,"29/1, Golden Society, near temple, Rajendra Nagar, Indore",22.73393622600052,75.88301533561601,delivered
ORD000543,Indore,Rajendra Nagar,"Shop 26, Old Market, opposite bank, Rajendra Nagar, Indore",22.73171420561927,75.88689485391703,delivered
ORD000544,Indore,Chhatripura,"Flat 197, Star Apartments, Chhatripura, Indore",22.714752121633836,75.86938060880915,successful
ORD000545,Indore,Rajendra Nagar,"Building 182, Rajendra Nagar, near bus stop, Rajendra Nagar, Indore",22.73362159252945,75.88609826766047,completed
ORD000546,Indore,MG Road,"158/16, Green Society, opposite mall, MG Road, Indore",22.728772834395492,75.86723344813889,successful
ORD000547,Indore,Vijay Nagar,"Building 178, Vijay Nagar, gali mein, Vijay Nagar, Indore",22.7224029427902,75.87835282781401,completed
ORD000548,Indore,Rajendra Nagar,"191 Second Road, Rajendra Nagar, Indore",22.733464215361057,75.8842029048131,delivered
ORD000549,Indore,Bengali Square,"15 Third Road, dukaan ke piche, Bengali Square, Indore",22.727870497301485,75.87830120098538,delivered
ORD000550,Indore,Sudama Nagar,"Building 117, Sudama Nagar, behind big tree, Sudama Nagar, Indore",22.71755996078679,75.86725822423857,completed
ORD000551,Indore,AB Road,"House 152, AB Road Area, tapri ke paas, AB Road, Indore",22.716823183002973,75.8736749520156,completed
ORD000552,Indore,Sudama Nagar,"171 Second Road, behind hospital, Sudama Nagar, Indore",22.709804170659375,75.86620013812725,delivered
ORD000553,Indore,MG Road,"Shop 137, Old Market, peeche dukaan, MG Road, Indore",22.724288725604545,75.8715055856603,completed
ORD000554,Indore,Annapurna,"Shop 27, Big Market, Annapurna, Indore",22.724933289350805,75.86238575646291,completed
ORD000555,Indore,AB Road,"Building 85, AB Road, ke paas chai tapri, AB Road, Indore",22.718115095802897,75.87928248628037,completed
ORD000556,Indore,Vijay Nagar,"Flat 16, Mountain Apartments, near bus stop, Vijay Nagar, Indore",22.725135885093223,75.87715255352602,delivered
ORD000557,Indore,Chhatripura,"Room 194, Ocean Complex, near chai tapri, Chhatripura, Indore",22.71595079864762,75.86764489181256,completed
ORD000558,Indore,AB Road,"73 First Road, ke paas chai tapri, AB Road, Indore",22.721724011459475,75.87881503299144,successful
ORD000559,Indore,Vijay Nagar,"Flat 52, River Apartments, gali mein, Vijay Nagar, Indore",22.720199884967613,75.88167090851327,successful
ORD000560,Indore,AB Road,"Building 25, AB Road, tapri ke paas, AB Road, Indore",22.715202917131293,75.87850832263257,completed
ORD000561,Indore,Vijay Nagar,"House 166, Vijay Nagar Area, opposite mall, Vijay Nagar, Indore",22.719830066892765,75.87988682928969,successful
ORD000562,Indore,Sudama Nagar,"Building 171, Sudama Nagar, peeche dukaan, Sudama Nagar, Indore",22.71861856427195,75.8616126461164,delivered
ORD000563,Indore,Palasia,"House 102, Palasia Area, samne school, Palasia, Indore",22.7263066845293,75.87745736709795,completed
ORD000564,Indore,Rajendra Nagar,"Room 6, Moonlight Complex, Rajendra Nagar, Indore",22.73740438788794,75.87888366713355,completed
ORD000565,Indore,Sudama Nagar,"Building 38, Sudama Nagar, ke paas chai tapri, Sudama Nagar, Indore",22.711246008185544,75.86011233994793,completed
ORD000566,Indore,New Palasia,"Building 193, New Palasia, tapri ke paas, New Palasia, Indore",22.71912047917877,75.86781335018108,successful
ORD000567,Indore,MG Road,"Shop 9, Main Market, MG Road, Indore",22.72757799266562,75.87076988101346,successful
ORD000568,Indore,Annapurna,"Room 138, Park Complex, behind dukaan, Annapurna, Indore",22.728979110671325,75.86908989534646,delivered
ORD000569,Indore,AB Road,"House 175, AB Road Area, behind petrol pump, AB Road, Indore",22.71892347371186,75.87276001871295,successful
ORD000570,Indore,MG Road,"House 99, MG Road Area, MG Road, Indore",22.731084567705867,75.86943370313476,delivered
ORD000571,Indore,Palasia,"108 First Road, samne school, Palasia, Indore",22.722334460479296,75.87775788146274,delivered
ORD000572,Indore,AB Road,"Shop 97, Local Market, samne school, AB Road, Indore",22.718366911169984,75.877187709814,delivered
ORD000573,Indore,Palasia,"136 First Road, Palasia, Indore",22.727688150158627,75.87667976799818,successful
ORD000574,Indore,Palasia,"143/2, Silver Society, gali mein, Palasia, Indore",22.728490830013317,75.87691238121218,successful
ORD000575,Indore,New Palasia,"House 53, New Palasia Area, ke peeche bada ped, New Palasia, Indore",22.725160057223746,75.8710489127852,delivered
ORD000576,Indore,MG Road,"Flat 133, Star Apartments, behind big tree, MG Road, Indore",22.731016858926594,75.8749358467985,delivered
ORD000577,Indore,New Palasia,"Flat 20, Sunshine Apartments, behind petrol pump, New Palasia, Indore",22.717780423916846,75.86483926534558,delivered
ORD000578,Indore,AB Road,"186 Third Road, behind big tree, AB Road, Indore",22.722491373270884,75.87838252179017,successful
ORD000579,Indore,Annapurna,"25/16, Red Society, Annapurna, Indore",22.73256132210738,75.86363115263114,successful
ORD000580,Indore,Annapurna,"House 142, Annapurna Area, gali mein, Annapurna, Indore",22.729694346667458,75.85993841661644,delivered
ORD000581,Indore,Chhatripura,"82/20, Silver Society, ke paas chai tapri, Chhatripura, Indore",22.71629675006215,75.8654175982634,successful
ORD000582,Indore,Chhatripura,"Building 189, Chhatripura, opposite bank, Chhatripura, Indore",22.71490245345546,75.86898047821862,delivered
ORD000583,Indore,Sudama Nagar,"36 Fifth Road, behind petrol pump, Sudama Nagar, Indore",22.711421058240646,75.86521556292469,successful
ORD000584,Indore,Chhatripura,"Building 136, Chhatripura, tapri ke paas, Chhatripura, Indore",22.71426965034447,75.87114342398549,delivered
ORD000585,Indore,Bengali Square,"Flat 28, Mountain Apartments, tapri ke paas, Bengali Square, Indore",22.72590449987922,75.87434968073896,successful
ORD000586,Indore,Palasia,"Flat 178, Ocean Apartments, Palasia, Indore",22.725456867455787,75.86894247054953,delivered
ORD000587,Indore,Bengali Square,"114/8, Red Society, near temple, Bengali Square, Indore",22.73263932666162,75.87469924991534,successful
ORD000588,Indore,New Palasia,"Flat 102, Park Apartments, New Palasia, Indore",22.721293327426828,75.86441858700276,completed
ORD000589,Indore,Bengali Square,"Building 68, Bengali Square, Bengali Square, Indore",22.726552470220252,75.88082213985525,successful
ORD000590,Indore,Bengali Square,"Flat 151, Moonlight Apartments, behind big tree, Bengali Square, Indore",22.734639244797005,75.87326806144176,delivered
ORD000591,Indore,MG Road,"House 98, MG Road Area, behind hospital, MG Road, Indore",22.729473353697,75.87035246020514,completed
ORD000592,Indore,AB Road,"Building 63, AB Road, AB Road, Indore",22.71948433212899,75.87858135364468,delivered
ORD000593,Indore,Annapurna,"Building 80, Annapurna, Annapurna, Indore",22.73196617407459,75.8621736012595,successful
ORD000594,Indore,Vijay Nagar,"71 Third Road, gali mein, Vijay Nagar, Indore",22.721781898771656,75.87626946960246,successful
ORD000595,Indore,Sudama Nagar,"147/4, Golden Society, ke samne police station, Sudama Nagar, Indore",22.71769397618074,75.86342046489017,delivered
ORD000596,Indore,Palasia,"Building 94, Palasia, Palasia, Indore",22.726349219563197,75.87462346726589,delivered
ORD000597,Indore,Bengali Square,"163/3, Green Society, opposite police station, Bengali Square, Indore",22.73513690021113,75.8747578328802,successful
ORD000598,Indore,Sudama Nagar,"House 58, Sudama Nagar Area, ke samne police station, Sudama Nagar, Indore",22.712038753553855,75.8605597268883,delivered
ORD000599,Indore,Annapurna,"Room 47, Garden Complex, near temple, Annapurna, Indore",22.73158774103201,75.86429884725571,delivered
ORD000600,Indore,New Palasia,"Room 182, Garden Complex, samne school, New Palasia, Indore",22.718653983312066,75.87163989616408,completed
ORD000601,Indore,Sudama Nagar,"89 Fifth Road, Sudama Nagar, Indore",22.717807560743136,75.85914587156816,completed
ORD000602,Indore,Chhatripura,"Flat 144, Ocean Apartments, Chhatripura, Indore",22.709199445217184,75.86854675633826,successful
ORD000603,Indore,New Palasia,"Building 129, New Palasia, behind big tree, New Palasia, Indore",22.71863331605557,75.8705219246345,successful
ORD000604,Indore,Rajendra Nagar,"Building 125, Rajendra Nagar, Rajendra Nagar, Indore",22.730859528279424,75.87828725374354,successful
ORD000605,Indore,Vijay Nagar,"Shop 164, Big Market, behind big tree, Vijay Nagar, Indore",22.722967159210206,75.87715517293641,successful
ORD000606,Indore,MG Road,"121/11, Golden Society, ke samne police station, MG Road, Indore",22.72213324926781,75.86797231060419,successful
ORD000607,Indore,Palasia,"179/17, Red Society, Palasia, Indore",22.72873545778074,75.87519031637822,completed
ORD000608,Indore,Annapurna,"House 180, Annapurna Area, behind big tree, Annapurna, Indore",22.725056796851142,75.86797959317494,successful
ORD000609,Indore,Annapurna,"Building 68, Annapurna, Annapurna, Indore",22.73306714496593,75.86912188225328,delivered
ORD000610,Indore,Rajendra Nagar,"102 Fourth Road, Rajendra Nagar, Indore",22.736018868227468,75.8842827343103,delivered
ORD000611,Indore,AB Road,"Shop 61, Central Market, opposite police station, AB Road, Indore",22.713923889694538,75.87610224483032,completed
ORD000612,Indore,Chhatripura,"26/15, Silver Society, Chhatripura, Indore",22.70812802666641,75.86439920613198,delivered
ORD000613,Indore,Palasia,"161/13, Silver Society, Palasia, Indore",22.72354326864564,75.87391762672358,delivered
ORD000614,Indore,Bengali Square,"Room 19, River Complex, ke samne police station, Bengali Square, Indore",22.734399777378563,75.87766232919405,completed
ORD000615,Indore,Sudama Nagar,"Flat 47, Ocean Apartments, Sudama Nagar, Indore",22.718937285122045,75.86082764710639,successful
ORD000616,Indore,AB Road,"Building 133, AB Road, near temple, AB Road, Indore",22.717897855941466,75.87200537591508,completed
ORD000617,Indore,New Palasia,"Room 182, Star Complex, opposite school, New Palasia, Indore",22.7234706289209,75.86728940247413,delivered
ORD000618,Indore,Annapurna,"Room 101, Park Complex, Annapurna, Indore",22.73103019866699,75.86556489210128,delivered
ORD000619,Indore,Vijay Nagar,"Room 190, Garden Complex, tapri ke paas, Vijay Nagar, Indore",22.720699299425064,75.87846748070433,delivered
ORD000620,Indore,MG Road,"Flat 154, Moonlight Apartments, MG Road, Indore",22.723866003989617,75.86960112473969,completed
ORD000621,Indore,Chhatripura,"47/15, Golden Society, ke peeche bada ped, Chhatripura, Indore",22.710406816900296,75.86947160547773,delivered
ORD000622,Indore,Sudama Nagar,"43 Second Road, Sudama Nagar, Indore",22.71106867293607,75.86570047188198,completed
ORD000623,Indore,MG Road,"House 119, MG Road Area, MG Road, Indore",22.730596367432796,75.86711267149172,completed
ORD000624,Indore,Bengali Square,"37/18, Blue Society, Bengali Square, Indore",22.735482417640593,75.87819527203237,completed
ORD000625,Indore,Palasia,"Building 123, Palasia, opposite bank, Palasia, Indore",22.72529061484243,75.87358180006376,delivered
ORD000626,Indore,Chhatripura,"68 Third Road, Chhatripura, Indore",22.709727791292913,75.87062546171212,successful
ORD000627,Indore,AB Road,"Shop 49, Local Market, AB Road, Indore",22.721379984289076,75.87820683013815,successful
ORD000628,Indore,AB Road,"House 87, AB Road Area, peeche dukaan, AB Road, Indore",22.715722006520696,75.87826265178,completed
ORD000629,Indore,Bengali Square,"23 Fourth Road, behind dukaan, Bengali Square, Indore",22.730586980377183,75.87893098585886,completed
ORD000630,Indore,Rajendra Nagar,"Room 127, Mountain Complex, Rajendra Nagar, Indore",22.731177827380677,75.88594310841312,successful
ORD000631,Indore,New Palasia,"148/19, Blue Society, New Palasia, Indore",22.717600690522993,75.86778583123215,successful
ORD000632,Indore,New Palasia,"44/6, Golden Society, dukaan ke piche, New Palasia, Indore",22.725291826596663,75.86738138493402,successful
ORD000633,Indore,Rajendra Nagar,"Flat 195, Moonlight Apartments, behind hospital, Rajendra Nagar, Indore",22.73394062239811,75.88778948570351,completed
ORD000634,Indore,Vijay Nagar,"Shop 45, Big Market, samne school, Vijay Nagar, Indore",22.722749805615557,75.87606966505608,delivered
ORD000635,Indore,Vijay Nagar,"Shop 89, Old Market, behind dukaan, Vijay Nagar, Indore",22.72446083025323,75.87746320414591,completed
ORD000636,Indore,Rajendra Nagar,"199 Third Road, behind petrol pump, Rajendra Nagar, Indore",22.729963150717946,75.88359444605598,successful
ORD000637,Indore,Annapurna,"Room 162, Moonlight Complex, ke peeche bada ped, Annapurna, Indore",22.72663580460056,75.86037169157464,successful
ORD000638,Indore,Sudama Nagar,"Building 15, Sudama Nagar, behind dukaan, Sudama Nagar, Indore",22.71333531451984,75.86336535768159,successful
ORD000639,Indore,Annapurna,"68/20, Green Society, Annapurna, Indore",22.728858638197362,75.86971624433755,successful
ORD000640,Indore,New Palasia,"Flat 57, Sunshine Apartments, opposite mall, New Palasia, Indore",22.727376655964083,75.87199413829487,completed
ORD000641,Indore,Rajendra Nagar,"Flat 75, Park Apartments, opposite school, Rajendra Nagar, Indore",22.737110670131557,75.88547909769615,delivered
ORD000642,Indore,Sudama Nagar,"Building 93, Sudama Nagar, behind dukaan, Sudama Nagar, Indore",22.714110706918,75.86543658185688,delivered
ORD000643,Indore,Annapurna,"House 200, Annapurna Area, behind big tree, Annapurna, Indore",22.727481363378285,75.86899647382391,successful
ORD000644,Indore,AB Road,"Shop 106, Big Market, dukaan ke piche, AB Road, Indore",22.715048539998755,75.87744195819164,successful
ORD000645,Indore,Vijay Nagar,"116/14, White Society, near chai tapri, Vijay Nagar, Indore",22.721082397748262,75.8761508303342,successful
ORD000646,Indore,MG Road,"Room 200, Moonlight Complex, near market, MG Road, Indore",22.72179505926878,75.86908157249061,completed
ORD000647,Indore,New Palasia,"Flat 117, Star Apartments, near chai tapri, New Palasia, Indore",22.719442997420984,75.86801687850979,successful
ORD000648,Indore,Chhatripura,"Shop 82, Main Market, Chhatripura, Indore",22.709400965066934,75.87197697531334,successful
ORD000649,Indore,New Palasia,"House 122, New Palasia Area, dukaan ke piche, New Palasia, Indore",22.720148061771635,75.87351943556747,completed
ORD000650,Indore,Palasia,"47/16, Red Society, ke paas chai tapri, Palasia, Indore",22.721009161081113,75.87646018144477,successful
ORD000651,Indore,Rajendra Nagar,"Flat 116, Sunshine Apartments, Rajendra Nagar, Indore",22.737065188264992,75.87899309737494,completed
ORD000652,Indore,Vijay Nagar,"157 First Road, behind dukaan, Vijay Nagar, Indore",22.718800640387773,75.8741289869478,completed
ORD000653,Indore,Palasia,"126/6, Golden Society, behind big tree, Palasia, Indore",22.72571265598706,75.87542086018765,delivered
ORD000654,Indore,Rajendra Nagar,"Building 74, Rajendra Nagar, behind big tree, Rajendra Nagar, Indore",22.73654375160429,75.88058460743262,successful
ORD000655,Indore,New Palasia,"167/13, Green Society, New Palasia, Indore",22.726911497060527,75.87302651836386,delivered
ORD000656,Indore,Palasia,"Building 106, Palasia, Palasia, Indore",22.727292568479374,75.87311233436154,successful
ORD000657,Indore,Vijay Nagar,"Shop 38, Big Market, Vijay Nagar, Indore",22.715875448714627,75.88136861630485,completed
ORD000658,Indore,Sudama Nagar,"Building 139, Sudama Nagar, Sudama Nagar, Indore",22.716439963725424,75.85922162886594,completed
ORD000659,Indore,Vijay Nagar,"137/14, Golden Society, opposite mall, Vijay Nagar, Indore",22.719729023501973,75.87898082005718,successful
ORD000660,Indore,AB Road,"Room 103, Park Complex, tapri ke paas, AB Road, Indore",22.715735848531057,75.86998373691995,delivered
ORD000661,Indore,Palasia,"Room 27, Ocean Complex, behind dukaan, Palasia, Indore",22.722411722266372,75.87381985336197,successful
ORD000662,Indore,Sudama Nagar,"75 Fifth Road, behind dukaan, Sudama Nagar, Indore",22.718049950335647,75.85822794687564,delivered
