order_id,city,locality,raw_address,lat,lng,status
ORD-669,Indore,Mahalaxmi Nagar,school ke saamne wali gali,22.74888,75.905389,SUCCESS
ORD-670,Indore,Mahalaxmi Nagar,school ke samne house,22.748573,75.905111,SUCCESS
ORD-671,Indore,Mahalaxmi Nagar,school ke samne house,22.749061,75.905139,SUCCESS
ORD-672,Indore,Mahalaxmi Nagar,school ke samne house,22.748874,75.904841,SUCCESS
ORD-673,Indore,Mahalaxmi Nagar,school ke samne house,22.748691,75.905128,SUCCESS
ORD-674,Indore,Mahalaxmi Nagar,school ke saamne wali gali,22.749045,75.905029,SUCCESS
ORD-675,Indore,Mahalaxmi Nagar,opposite school lane,22.749039,75.905084,SUCCESS
ORD-676,Indore,Mahalaxmi Nagar,school ke saamne wali gali,22.748643,75.904915,SUCCESS
ORD-677,Indore,Mahalaxmi Nagar,school ke samne house,22.748939,75.905264,SUCCESS
ORD-678,Indore,Mahalaxmi Nagar,school ke saamne wali gali,22.749034,75.905287,SUCCESS
ORD-679,Indore,Mahalaxmi Nagar,school ke saamne wali gali,22.749145,75.905278,SUCCESS
ORD-680,Indore,Mahalaxmi Nagar,school ke saamne wali gali,22.748716,75.904964,SUCCESS
ORD-681,Indore,Mahalaxmi Nagar,opposite school lane,22.749147,75.90525,SUCCESS
ORD-682,Indore,Mahalaxmi Nagar,school ke samne house,22.748648,75.905088,SUCCESS
ORD-683,Indore,Mahalaxmi Nagar,school ke samne house,22.749188,75.904976,SUCCESS
ORD-684,Indore,Mahalaxmi Nagar,school ke saamne wali gali,22.749093,75.905411,SUCCESS
ORD-685,Indore,Mahalaxmi Nagar,opposite school lane,22.748636,75.904905,SUCCESS
ORD-686,Indore,Mahalaxmi Nagar,school ke saamne wali gali,22.749269,75.905175,SUCCESS
ORD-687,Indore,Mahalaxmi Nagar,opposite school lane,22.749198,75.905078,SUCCESS
ORD-688,Indore,Mahalaxmi Nagar,school ke samne house,22.749285,75.905401,SUCCESS
ORD-689,Indore,Mahalaxmi Nagar,school ke samne house,22.749012,75.905137,SUCCESS
ORD-690,Indore,Mahalaxmi Nagar,school ke saamne wali gali,22.748878,75.904923,SUCCESS
ORD-691,Indore,Mahalaxmi Nagar,school ke saamne wali gali,22.748735,75.90511,SUCCESS
ORD-692,Indore,Mahalaxmi Nagar,opposite school lane,22.748529,75.905272,SUCCESS
ORD-693,Indore,Mahalaxmi Nagar,school ke samne house,22.748547,75.90557,SUCCESS
ORD-694,Indore,Mahalaxmi Nagar,school ke samne house,22.749098,75.905415,SUCCESS
ORD-695,Indore,Mahalaxmi Nagar,school ke saamne wali gali,22.748781,75.905145,SUCCESS
ORD-696,Indore,Mahalaxmi Nagar,opposite school lane,22.748767,75.905171,SUCCESS
ORD-697,Indore,Mahalaxmi Nagar,school ke saamne wali gali,22.749096,75.905498,SUCCESS
ORD-698,Indore,Mahalaxmi Nagar,school ke samne house,22.748814,75.904931,SUCCESS
ORD-699,Indore,Mahalaxmi Nagar,opposite school lane,22.748512,75.905102,SUCCESS
ORD-700,Indore,Mahalaxmi Nagar,school ke samne house,22.748531,75.904977,SUCCESS
ORD-701,Indore,Mahalaxmi Nagar,school ke samne house,22.74921,75.904915,SUCCESS
ORD-702,Indore,Mahalaxmi Nagar,school ke samne house,22.749013,75.905594,SUCCESS
ORD-703,Indore,Mahalaxmi Nagar,school ke saamne wali gali,22.749297,75.905533,SUCCESS
ORD-704,Indore,Mahalaxmi Nagar,school ke samne house,22.748888,75.904965,SUCCESS
ORD-705,Indore,Mahalaxmi Nagar,school ke saamne wali gali,22.749223,75.905343,SUCCESS
ORD-706,Indore,Mahalaxmi Nagar,opposite school lane,22.749018,75.905371,SUCCESS
ORD-707,Indore,Mahalaxmi Nagar,school ke saamne wali gali,22.74911,75.905008,SUCCESS
ORD-708,Indore,Mahalaxmi Nagar,school ke saamne wali gali,22.748663,75.905059,SUCCESS
ORD-709,Indore,Mahalaxmi Nagar,school ke saamne wali gali,22.749018,75.905525,SUCCESS
ORD-710,Indore,Mahalaxmi Nagar,school ke samne house,22.748628,75.904993,SUCCESS
ORD-711,Indore,Mahalaxmi Nagar,school ke saamne wali gali,22.748606,75.905199,SUCCESS
ORD-712,Indore,Mahalaxmi Nagar,school ke saamne wali gali,22.748505,75.904998,SUCCESS
ORD-713,Indore,Mahalaxmi Nagar,school ke saamne wali gali,22.749191,75.904889,SUCCESS
ORD-714,Indore,Mahalaxmi Nagar,school ke saamne wali gali,22.748985,75.904807,SUCCESS
ORD-715,Indore,Mahalaxmi Nagar,school ke saamne wali gali,22.749066,75.904921,SUCCESS
ORD-716,Indore,Mahalaxmi Nagar,school ke samne house,22.74878,75.905399,SUCCESS
ORD-717,Indore,Mahalaxmi Nagar,opposite school lane,22.749104,75.90518,SUCCESS
ORD-718,Indore,Mahalaxmi Nagar,school ke samne house,22.749007,75.90557,SUCCESS
ORD-719,Indore,Mahalaxmi Nagar,school ke samne house,22.748703,75.905071,SUCCESS
ORD-720,Indore,Mahalaxmi Nagar,school ke saamne wali gali,22.748502,75.90502,SUCCESS
ORD-721,Indore,Mahalaxmi Nagar,school ke samne house,22.748726,75.904879,SUCCESS
ORD-722,Indore,Mahalaxmi Nagar,school ke saamne wali gali,22.748581,75.905162,SUCCESS
ORD-723,Indore,Mahalaxmi Nagar,opposite school lane,22.749184,75.905387,SUCCESS
ORD-724,Indore,Mahalaxmi Nagar,school ke saamne wali gali,22.748501,75.905468,SUCCESS
ORD-725,Indore,Mahalaxmi Nagar,school ke saamne wali gali,22.748512,75.905545,SUCCESS
ORD-726,Indore,Mahalaxmi Nagar,school ke saamne wali gali,22.74881,75.90492,SUCCESS
ORD-727,Indore,Mahalaxmi Nagar,opposite school lane,22.74874,75.905336,SUCCESS
ORD-728,Indore,Mahalaxmi Nagar,school ke samne house,22.749056,75.905465,SUCCESS
ORD-729,Indore,Mahalaxmi Nagar,school ke samne house,22.749182,75.90501,SUCCESS
ORD-730,Indore,Mahalaxmi Nagar,school ke samne house,22.749131,75.905595,SUCCESS
ORD-731,Indore,Mahalaxmi Nagar,opposite school lane,22.748892,75.905129,SUCCESS
ORD-732,Indore,Mahalaxmi Nagar,school ke samne house,22.749099,75.904859,SUCCESS
ORD-733,Indore,Mahalaxmi Nagar,opposite school lane,22.748777,75.905056,SUCCESS
ORD-734,Indore,Mahalaxmi Nagar,school ke saamne wali gali,22.748721,75.904843,SUCCESS
ORD-735,Indore,Mahalaxmi Nagar,school ke samne house,22.748967,75.905027,SUCCESS
ORD-736,Indore,Mahalaxmi Nagar,school ke samne house,22.74861,75.904837,SUCCESS
ORD-737,Indore,Mahalaxmi Nagar,school ke samne house,22.748664,75.905073,SUCCESS
ORD-738,Indore,Mahalaxmi Nagar,school ke saamne wali gali,22.748982,75.905434,SUCCESS
ORD-739,Indore,Mahalaxmi Nagar,school ke saamne wali gali,22.748584,75.905419,SUCCESS
ORD-740,Indore,Mahalaxmi Nagar,school ke saamne wali gali,22.748762,75.904871,SUCCESS
ORD-741,Indore,Mahalaxmi Nagar,opposite school lane,22.748632,75.905298,SUCCESS
ORD-742,Indore,Mahalaxmi Nagar,school ke samne house,22.748611,75.905483,SUCCESS
ORD-743,Indore,Mahalaxmi Nagar,opposite school lane,22.74856,75.904908,SUCCESS
ORD-744,Indore,Mahalaxmi Nagar,opposite school lane,22.748851,75.90502,SUCCESS
ORD-745,Indore,Mahalaxmi Nagar,school ke samne house,22.749108,75.904928,SUCCESS
ORD-746,Indore,Mahalaxmi Nagar,opposite school lane,22.749009,75.905187,SUCCESS
ORD-747,Indore,Mahalaxmi Nagar,school ke samne house,22.748559,75.904946,SUCCESS
ORD-748,Indore,Mahalaxmi Nagar,school ke samne house,22.748801,75.90534,SUCCESS
ORD-749,Indore,Mahalaxmi Nagar,school ke saamne wali gali,22.748855,75.905555,SUCCESS
ORD-750,Indore,Mahalaxmi Nagar,school ke saamne wali gali,22.749207,75.905466,SUCCESS
ORD-751,Indore,Mahalaxmi Nagar,school ke samne house,22.749114,75.90503,SUCCESS
ORD-752,Indore,Mahalaxmi Nagar,opposite school lane,22.749249,75.905154,SUCCESS
ORD-753,Indore,Mahalaxmi Nagar,school ke samne house,22.749041,75.905455,SUCCESS
ORD-754,Indore,Mahalaxmi Nagar,school ke samne house,22.749287,75.905573,SUCCESS
ORD-755,Indore,Mahalaxmi Nagar,school ke samne house,22.748975,75.905351,SUCCESS
ORD-756,Indore,Mahalaxmi Nagar,school ke samne house,22.748603,75.904825,SUCCESS
ORD-757,Indore,Mahalaxmi Nagar,school ke saamne wali gali,22.748695,75.90525,SUCCESS
ORD-758,Indore,Mahalaxmi Nagar,school ke samne house,22.749137,75.90481,SUCCESS
ORD-759,Indore,Mahalaxmi Nagar,school ke samne house,22.748718,75.905503,SUCCESS
ORD-760,Indore,Mahalaxmi Nagar,school ke saamne wali gali,22.748589,75.905452,SUCCESS
ORD-761,Indore,Mahalaxmi Nagar,school ke samne house,22.748667,75.904856,SUCCESS
ORD-762,Indore,Mahalaxmi Nagar,school ke samne house,22.749087,75.905404,SUCCESS
ORD-763,Indore,Mahalaxmi Nagar,school ke saamne wali gali,22.749219,75.90522,SUCCESS
ORD-764,Indore,Mahalaxmi Nagar,school ke samne house,22.749259,75.905166,SUCCESS
ORD-765,Indore,Mahalaxmi Nagar,school ke samne house,22.748726,75.905105,SUCCESS
ORD-766,Indore,Mahalaxmi Nagar,school ke samne house,22.748571,75.905167,SUCCESS
ORD-767,Indore,Mahalaxmi Nagar,opposite school lane,22.748954,75.904836,SUCCESS
ORD-768,Indore,Mahalaxmi Nagar,school ke samne house,22.749009,75.905492,SUCCESS
ORD-769,Indore,Mahalaxmi Nagar,opposite school lane,22.748887,75.9054,SUCCESS
ORD-770,Indore,Mahalaxmi Nagar,school ke samne house,22.748594,75.90506,SUCCESS
ORD-771,Indore,Mahalaxmi Nagar,opposite school lane,22.748763,75.904842,SUCCESS
ORD-772,Indore,Mahalaxmi Nagar,opposite school lane,22.749232,75.904983,SUCCESS
ORD-773,Indore,Mahalaxmi Nagar,school ke samne house,22.749107,75.905167,SUCCESS
ORD-774,Indore,Mahalaxmi Nagar,opposite school lane,22.748791,75.905464,SUCCESS
ORD-775,Indore,Mahalaxmi Nagar,school ke saamne wali gali,22.749181,75.905205,SUCCESS
ORD-776,Indore,Mahalaxmi Nagar,opposite school lane,22.748932,75.905312,SUCCESS
ORD-777,Indore,Mahalaxmi Nagar,school ke saamne wali gali,22.749141,75.905233,SUCCESS
ORD-778,Indore,Mahalaxmi Nagar,opposite school lane,22.749076,75.905196,SUCCESS
ORD-779,Indore,Mahalaxmi Nagar,opposite school lane,22.749228,75.904934,SUCCESS
ORD-780,Indore,Mahalaxmi Nagar,school ke saamne wali gali,22.748698,75.905316,SUCCESS
ORD-781,Indore,Mahalaxmi Nagar,school ke samne house,22.748818,75.905063,SUCCESS
ORD-782,Indore,Mahalaxmi Nagar,opposite school lane,22.748827,75.905054,SUCCESS
ORD-783,Indore,Mahalaxmi Nagar,school ke samne house,22.749048,75.905042,SUCCESS
ORD-784,Indore,Mahalaxmi Nagar,school ke saamne wali gali,22.748716,75.905114,SUCCESS
ORD-785,Indore,Mahalaxmi Nagar,school ke samne house,22.749195,75.905398,SUCCESS
ORD-786,Indore,Mahalaxmi Nagar,opposite school lane,22.749283,75.904976,SUCCESS
ORD-787,Indore,Mahalaxmi Nagar,school ke samne house,22.749261,75.904909,SUCCESS
ORD-788,Indore,Mahalaxmi Nagar,school ke samne house,22.749206,75.905461,SUCCESS
ORD-789,Indore,Mahalaxmi Nagar,opposite school lane,22.748704,75.905462,SUCCESS
ORD-790,Indore,Mahalaxmi Nagar,school ke saamne wali gali,22.748691,75.90502,SUCCESS
ORD-791,Indore,Mahalaxmi Nagar,opposite school lane,22.748976,75.905478,SUCCESS
ORD-792,Indore,Mahalaxmi Nagar,school ke samne house,22.748602,75.905384,SUCCESS
ORD-793,Indore,Mahalaxmi Nagar,school ke samne house,22.748869,75.905369,SUCCESS
ORD-794,Indore,Mahalaxmi Nagar,school ke samne house,22.749107,75.905353,SUCCESS
ORD-795,Indore,Mahalaxmi Nagar,school ke samne house,22.749,75.905172,SUCCESS
ORD-796,Indore,Mahalaxmi Nagar,opposite school lane,22.748645,75.905549,SUCCESS
ORD-797,Indore,Mahalaxmi Nagar,school ke saamne wali gali,22.749161,75.90506,SUCCESS
ORD-798,Indore,Mahalaxmi Nagar,school ke saamne wali gali,22.749096,75.90539,SUCCESS
ORD-799,Indore,Mahalaxmi Nagar,school ke samne house,22.748996,75.905543,SUCCESS
ORD-800,Indore,Mahalaxmi Nagar,school ke saamne wali gali,22.748982,75.904962,SUCCESS
ORD-801,Indore,Mahalaxmi Nagar,school ke saamne wali gali,22.748971,75.904812,SUCCESS
ORD-802,Indore,Mahalaxmi Nagar,school ke samne house,22.748838,75.905345,SUCCESS
ORD-803,Indore,Mahalaxmi Nagar,school ke samne house,22.749013,75.90526,SUCCESS
ORD-804,Indore,Mahalaxmi Nagar,opposite school lane,22.748557,75.90493,SUCCESS
ORD-805,Indore,Mahalaxmi Nagar,school ke saamne wali gali,22.748582,75.905116,SUCCESS
ORD-806,Indore,Mahalaxmi Nagar,school ke samne house,22.748716,75.904967,SUCCESS
ORD-807,Indore,Mahalaxmi Nagar,opposite school lane,22.748819,75.905465,SUCCESS
ORD-808,Indore,Mahalaxmi Nagar,opposite school lane,22.74908,75.905064,SUCCESS
ORD-809,Indore,Mahalaxmi Nagar,school ke saamne wali gali,22.74855,75.904836,SUCCESS
ORD-810,Indore,Mahalaxmi Nagar,school ke saamne wali gali,22.748509,75.905067,SUCCESS
ORD-811,Indore,Mahalaxmi Nagar,opposite school lane,22.748672,75.905073,SUCCESS
ORD-812,Indore,Mahalaxmi Nagar,school ke samne house,22.7492,75.905567,SUCCESS
ORD-813,Indore,Mahalaxmi Nagar,opposite school lane,22.749099,75.905487,SUCCESS
ORD-814,Indore,Mahalaxmi Nagar,school ke saamne wali gali,22.749281,75.904982,SUCCESS
ORD-815,Indore,Mahalaxmi Nagar,school ke samne house,22.748697,75.904842,SUCCESS
ORD-816,Indore,Mahalaxmi Nagar,school ke samne house,22.749097,75.905338,SUCCESS
ORD-817,Indore,Mahalaxmi Nagar,school ke samne house,22.749013,75.904989,SUCCESS
ORD-818,Indore,Mahalaxmi Nagar,school ke saamne wali gali,22.748772,75.905126,SUCCESS
ORD-819,Indore,Mahalaxmi Nagar,medical store ke paas,22.747624,75.907393,SUCCESS
ORD-820,Indore,Mahalaxmi Nagar,dawai ki dukaan ke pass,22.747466,75.90681,SUCCESS
ORD-821,Indore,Mahalaxmi Nagar,chemist shop near house,22.747603,75.907137,SUCCESS
ORD-822,Indore,Mahalaxmi Nagar,medical store ke paas,22.747341,75.907085,SUCCESS
ORD-823,Indore,Mahalaxmi Nagar,medical store ke paas,22.747643,75.907024,SUCCESS
ORD-824,Indore,Mahalaxmi Nagar,chemist shop near house,22.747333,75.906706,SUCCESS
ORD-825,Indore,Mahalaxmi Nagar,dawai ki dukaan ke pass,22.747494,75.90686,SUCCESS
ORD-826,Indore,Mahalaxmi Nagar,dawai ki dukaan ke pass,22.747286,75.90675,SUCCESS
ORD-827,Indore,Mahalaxmi Nagar,medical store ke paas,22.747758,75.906697,SUCCESS
ORD-828,Indore,Mahalaxmi Nagar,dawai ki dukaan ke pass,22.74707,75.906787,SUCCESS
ORD-829,Indore,Mahalaxmi Nagar,dawai ki dukaan ke pass,22.747763,75.907169,SUCCESS
ORD-830,Indore,Mahalaxmi Nagar,chemist shop near house,22.747565,75.907062,SUCCESS
ORD-831,Indore,Mahalaxmi Nagar,medical store ke paas,22.747004,75.90718,SUCCESS
ORD-832,Indore,Mahalaxmi Nagar,medical store ke paas,22.747186,75.907117,SUCCESS
ORD-833,Indore,Mahalaxmi Nagar,dawai ki dukaan ke pass,22.747007,75.90748,SUCCESS
ORD-834,Indore,Mahalaxmi Nagar,dawai ki dukaan ke pass,22.747676,75.906876,SUCCESS
ORD-835,Indore,Mahalaxmi Nagar,medical store ke paas,22.747423,75.906948,SUCCESS
ORD-836,Indore,Mahalaxmi Nagar,chemist shop near house,22.747068,75.907361,SUCCESS
ORD-837,Indore,Mahalaxmi Nagar,dawai ki dukaan ke pass,22.747033,75.907345,SUCCESS
ORD-838,Indore,Mahalaxmi Nagar,dawai ki dukaan ke pass,22.747373,75.906951,SUCCESS
ORD-839,Indore,Mahalaxmi Nagar,medical store ke paas,22.747367,75.906773,SUCCESS
ORD-840,Indore,Mahalaxmi Nagar,medical store ke paas,22.747218,75.907067,SUCCESS
ORD-841,Indore,Mahalaxmi Nagar,dawai ki dukaan ke pass,22.747788,75.907072,SUCCESS
ORD-842,Indore,Mahalaxmi Nagar,dawai ki dukaan ke pass,22.747649,75.907035,SUCCESS
ORD-843,Indore,Mahalaxmi Nagar,dawai ki dukaan ke pass,22.747164,75.906789,SUCCESS
ORD-844,Indore,Mahalaxmi Nagar,dawai ki dukaan ke pass,22.74718,75.907176,SUCCESS
ORD-845,Indore,Mahalaxmi Nagar,dawai ki dukaan ke pass,22.747392,75.906875,SUCCESS
ORD-846,Indore,Mahalaxmi Nagar,chemist shop near house,22.747015,75.906889,SUCCESS
ORD-847,Indore,Mahalaxmi Nagar,dawai ki dukaan ke pass,22.74709,75.907179,SUCCESS
ORD-848,Indore,Mahalaxmi Nagar,dawai ki dukaan ke pass,22.747112,75.906895,SUCCESS
ORD-849,Indore,Mahalaxmi Nagar,chemist shop near house,22.747587,75.906727,SUCCESS
ORD-850,Indore,Mahalaxmi Nagar,dawai ki dukaan ke pass,22.747736,75.906824,SUCCESS
ORD-851,Indore,Mahalaxmi Nagar,dawai ki dukaan ke pass,22.747219,75.907112,SUCCESS
ORD-852,Indore,Mahalaxmi Nagar,medical store ke paas,22.747692,75.907424,SUCCESS
ORD-853,Indore,Mahalaxmi Nagar,dawai ki dukaan ke pass,22.747526,75.907488,SUCCESS
ORD-854,Indore,Mahalaxmi Nagar,chemist shop near house,22.747072,75.907106,SUCCESS
ORD-855,Indore,Mahalaxmi Nagar,medical store ke paas,22.747757,75.906853,SUCCESS
ORD-856,Indore,Mahalaxmi Nagar,dawai ki dukaan ke pass,22.747036,75.906719,SUCCESS
ORD-857,Indore,Mahalaxmi Nagar,medical store ke paas,22.747309,75.906907,SUCCESS
ORD-858,Indore,Mahalaxmi Nagar,chemist shop near house,22.747734,75.907426,SUCCESS
ORD-859,Indore,Mahalaxmi Nagar,dawai ki dukaan ke pass,22.747138,75.90742,SUCCESS
ORD-860,Indore,Mahalaxmi Nagar,chemist shop near house,22.747335,75.906729,SUCCESS
ORD-861,Indore,Mahalaxmi Nagar,medical store ke paas,22.74772,75.907121,SUCCESS
ORD-862,Indore,Mahalaxmi Nagar,chemist shop near house,22.74748,75.906737,SUCCESS
ORD-863,Indore,Mahalaxmi Nagar,chemist shop near house,22.747281,75.907495,SUCCESS
ORD-864,Indore,Mahalaxmi Nagar,dawai ki dukaan ke pass,22.747542,75.907487,SUCCESS
ORD-865,Indore,Mahalaxmi Nagar,chemist shop near house,22.747494,75.906839,SUCCESS
ORD-866,Indore,Mahalaxmi Nagar,medical store ke paas,22.747202,75.90697,SUCCESS
ORD-867,Indore,Mahalaxmi Nagar,medical store ke paas,22.747412,75.906998,SUCCESS
ORD-868,Indore,Mahalaxmi Nagar,medical store ke paas,22.74732,75.906784,SUCCESS
ORD-869,Indore,Mahalaxmi Nagar,dawai ki dukaan ke pass,22.747088,75.906989,SUCCESS
ORD-870,Indore,Mahalaxmi Nagar,medical store ke paas,22.747056,75.907287,SUCCESS
ORD-871,Indore,Mahalaxmi Nagar,medical store ke paas,22.747679,75.907326,SUCCESS
ORD-872,Indore,Mahalaxmi Nagar,medical store ke paas,22.747294,75.907072,SUCCESS
ORD-873,Indore,Mahalaxmi Nagar,dawai ki dukaan ke pass,22.747564,75.90671,SUCCESS
ORD-874,Indore,Mahalaxmi Nagar,medical store ke paas,22.747714,75.907267,SUCCESS
ORD-875,Indore,Mahalaxmi Nagar,dawai ki dukaan ke pass,22.747625,75.906995,SUCCESS
ORD-876,Indore,Mahalaxmi Nagar,medical store ke paas,22.747432,75.906843,SUCCESS
ORD-877,Indore,Mahalaxmi Nagar,dawai ki dukaan ke pass,22.747483,75.907485,SUCCESS
ORD-878,Indore,Mahalaxmi Nagar,medical store ke paas,22.747041,75.906895,SUCCESS
ORD-879,Indore,Mahalaxmi Nagar,medical store ke paas,22.747773,75.906894,SUCCESS
ORD-880,Indore,Mahalaxmi Nagar,chemist shop near house,22.747417,75.907476,SUCCESS
ORD-881,Indore,Mahalaxmi Nagar,chemist shop near house,22.747018,75.90688,SUCCESS
ORD-882,Indore,Mahalaxmi Nagar,medical store ke paas,22.747754,75.906922,SUCCESS
ORD-883,Indore,Mahalaxmi Nagar,chemist shop near house,22.74728,75.907494,SUCCESS
ORD-884,Indore,Mahalaxmi Nagar,dawai ki dukaan ke pass,22.747546,75.907045,SUCCESS
ORD-885,Indore,Mahalaxmi Nagar,medical store ke paas,22.747148,75.90719,SUCCESS
ORD-886,Indore,Mahalaxmi Nagar,dawai ki dukaan ke pass,22.747494,75.907343,SUCCESS
ORD-887,Indore,Mahalaxmi Nagar,dawai ki dukaan ke pass,22.747514,75.906853,SUCCESS
ORD-888,Indore,Mahalaxmi Nagar,chemist shop near house,22.747559,75.907004,SUCCESS
ORD-889,Indore,Mahalaxmi Nagar,chemist shop near house,22.74743,75.906734,SUCCESS
ORD-890,Indore,Mahalaxmi Nagar,dawai ki dukaan ke pass,22.747326,75.907288,SUCCESS
ORD-891,Indore,Mahalaxmi Nagar,dawai ki dukaan ke pass,22.747298,75.90749,SUCCESS
ORD-892,Indore,Mahalaxmi Nagar,dawai ki dukaan ke pass,22.747075,75.906881,SUCCESS
ORD-893,Indore,Mahalaxmi Nagar,chemist shop near house,22.747799,75.907003,SUCCESS
ORD-894,Indore,Mahalaxmi Nagar,dawai ki dukaan ke pass,22.747388,75.907041,SUCCESS
ORD-895,Indore,Mahalaxmi Nagar,medical store ke paas,22.74749,75.907365,SUCCESS
ORD-896,Indore,Mahalaxmi Nagar,chemist shop near house,22.747245,75.907121,SUCCESS
ORD-897,Indore,Mahalaxmi Nagar,dawai ki dukaan ke pass,22.747756,75.907369,SUCCESS
ORD-898,Indore,Mahalaxmi Nagar,chemist shop near house,22.747079,75.906864,SUCCESS
ORD-899,Indore,Mahalaxmi Nagar,dawai ki dukaan ke pass,22.747407,75.90718,SUCCESS
ORD-900,Indore,Mahalaxmi Nagar,chemist shop near house,22.747173,75.907208,SUCCESS
ORD-901,Indore,Mahalaxmi Nagar,dawai ki dukaan ke pass,22.747056,75.90712,SUCCESS
ORD-902,Indore,Mahalaxmi Nagar,dawai ki dukaan ke pass,22.747457,75.907338,SUCCESS
ORD-903,Indore,Mahalaxmi Nagar,chemist shop near house,22.747219,75.906779,SUCCESS
ORD-904,Indore,Mahalaxmi Nagar,medical store ke paas,22.747318,75.907382,SUCCESS
ORD-905,Indore,Mahalaxmi Nagar,dawai ki dukaan ke pass,22.747658,75.907025,SUCCESS
ORD-906,Indore,Mahalaxmi Nagar,chemist shop near house,22.747064,75.906967,SUCCESS
ORD-907,Indore,Mahalaxmi Nagar,chemist shop near house,22.747013,75.90735,SUCCESS
ORD-908,Indore,Mahalaxmi Nagar,dawai ki dukaan ke pass,22.747244,75.907375,SUCCESS
ORD-909,Indore,Mahalaxmi Nagar,dawai ki dukaan ke pass,22.747613,75.907265,SUCCESS
ORD-910,Indore,Mahalaxmi Nagar,medical store ke paas,22.747689,75.90684,SUCCESS
ORD-911,Indore,Mahalaxmi Nagar,dawai ki dukaan ke pass,22.747591,75.907206,SUCCESS
ORD-912,Indore,Mahalaxmi Nagar,medical store ke paas,22.747746,75.907065,SUCCESS
ORD-913,Indore,Mahalaxmi Nagar,medical store ke paas,22.747748,75.906831,SUCCESS
ORD-914,Indore,Mahalaxmi Nagar,medical store ke paas,22.74772,75.906776,SUCCESS
ORD-915,Indore,Mahalaxmi Nagar,dawai ki dukaan ke pass,22.747369,75.906808,SUCCESS
ORD-916,Indore,Mahalaxmi Nagar,chemist shop near house,22.747596,75.906949,SUCCESS
ORD-917,Indore,Mahalaxmi Nagar,chemist shop near house,22.747208,75.907065,SUCCESS
ORD-918,Indore,Mahalaxmi Nagar,chemist shop near house,22.747278,75.906873,SUCCESS
ORD-919,Indore,Mahalaxmi Nagar,medical store ke paas,22.747597,75.907172,SUCCESS
ORD-920,Indore,Mahalaxmi Nagar,dawai ki dukaan ke pass,22.747295,75.907245,SUCCESS
ORD-921,Indore,Mahalaxmi Nagar,dawai ki dukaan ke pass,22.747466,75.906975,SUCCESS
ORD-922,Indore,Mahalaxmi Nagar,dawai ki dukaan ke pass,22.747353,75.907434,SUCCESS
ORD-923,Indore,Mahalaxmi Nagar,dawai ki dukaan ke pass,22.747184,75.906985,SUCCESS
ORD-924,Indore,Mahalaxmi Nagar,dawai ki dukaan ke pass,22.747197,75.906757,SUCCESS
ORD-925,Indore,Mahalaxmi Nagar,dawai ki dukaan ke pass,22.747545,75.906929,SUCCESS
ORD-926,Indore,Mahalaxmi Nagar,dawai ki dukaan ke pass,22.747554,75.907248,SUCCESS
ORD-927,Indore,Mahalaxmi Nagar,chemist shop near house,22.747185,75.906968,SUCCESS
ORD-928,Indore,Mahalaxmi Nagar,chemist shop near house,22.74721,75.9073,SUCCESS
ORD-929,Indore,Mahalaxmi Nagar,mandir ke paas wali gali,22.747122,75.905188,SUCCESS
ORD-930,Indore,Mahalaxmi Nagar,temple near society,22.746626,75.905288,SUCCESS
ORD-931,Indore,Mahalaxmi Nagar,temple near society,22.746885,75.904926,SUCCESS
ORD-932,Indore,Mahalaxmi Nagar,mandir ke paas wali gali,22.746625,75.905209,SUCCESS
ORD-933,Indore,Mahalaxmi Nagar,mandir ke samne ghar,22.747178,75.904704,SUCCESS
ORD-934,Indore,Mahalaxmi Nagar,mandir ke samne ghar,22.74669,75.905264,SUCCESS
ORD-935,Indore,Mahalaxmi Nagar,mandir ke samne ghar,22.747204,75.905203,SUCCESS
ORD-936,Indore,Mahalaxmi Nagar,mandir ke samne ghar,22.74673,75.904816,SUCCESS
ORD-937,Indore,Mahalaxmi Nagar,mandir ke paas wali gali,22.747125,75.904566,SUCCESS
ORD-938,Indore,Mahalaxmi Nagar,temple near society,22.746747,75.905047,SUCCESS
ORD-939,Indore,Mahalaxmi Nagar,temple near society,22.74716,75.904906,SUCCESS
ORD-940,Indore,Mahalaxmi Nagar,mandir ke samne ghar,22.747108,75.905072,SUCCESS
ORD-941,Indore,Mahalaxmi Nagar,mandir ke samne ghar,22.746566,75.90469,SUCCESS
ORD-942,Indore,Mahalaxmi Nagar,mandir ke paas wali gali,22.746461,75.905068,SUCCESS
ORD-943,Indore,Mahalaxmi Nagar,mandir ke paas wali gali,22.746485,75.904522,SUCCESS
ORD-944,Indore,Mahalaxmi Nagar,mandir ke paas wali gali,22.746855,75.905061,SUCCESS
ORD-945,Indore,Mahalaxmi Nagar,temple near society,22.746655,75.905111,SUCCESS
ORD-946,Indore,Mahalaxmi Nagar,mandir ke paas wali gali,22.746847,75.905018,SUCCESS
ORD-947,Indore,Mahalaxmi Nagar,mandir ke paas wali gali,22.746817,75.90496,SUCCESS
ORD-948,Indore,Mahalaxmi Nagar,mandir ke paas wali gali,22.746924,75.905014,SUCCESS
ORD-949,Indore,Mahalaxmi Nagar,mandir ke samne ghar,22.746885,75.905049,SUCCESS
ORD-950,Indore,Mahalaxmi Nagar,temple near society,22.746754,75.905163,SUCCESS
ORD-951,Indore,Mahalaxmi Nagar,mandir ke samne ghar,22.746559,75.904647,SUCCESS
